2019_05_08_16_37_04	49955.724	0	3632.911 mk
2019_05_08_16_37_04	50015.496	0	3615.399 mk
2019_05_08_16_37_05	50097.738	0	3616.279 mk
2019_05_08_16_37_06	50156.935	0	3614.479 mk
2019_05_08_16_37_06	50215.95	0	3613.859 mk
2019_05_08_16_37_07	50303.592	0	3611.357 mk
2019_05_08_16_37_08	50375.652	0	3617.822 mk
2019_05_08_16_37_08	50451.66	0	3616.207 mk
2019_05_08_16_37_09	50516.974	0	3616.291 mk
2019_05_08_16_37_10	50648.789	0	3613.021 mk
2019_05_08_16_37_11	50715.955	0	3615.275 mk
2019_05_08_16_37_12	50769.557	0	3616.046 mk
2019_05_08_16_37_12	50842.135	0	3607.866 mk
2019_05_08_16_37_13	50916.97	0	3606.652 mk
2019_05_08_16_37_14	50993.37	0	3609.601 mk
2019_05_08_16_37_14	51045.329	0	3604.390 mk
2019_05_08_16_37_15	51152.22	0	3603.582 mk
2019_05_08_16_37_16	51197.502	0	3604.753 mk
2019_05_08_16_37_23	52074.341	0	3595.580 mk
2019_05_08_16_37_24	52132.678	0	3595.801 mk
2019_05_08_16_37_25	52186.671	0	3593.127 mk
2019_05_08_16_37_25	52238.369	0	3596.068 mk
2019_05_08_16_37_26	52346.135	0	3590.814 mk
2019_05_08_16_37_27	52427.438	0	3600.244 mk
2019_05_08_16_37_27	52477.862	0	3593.617 mk
2019_05_08_16_37_28	52550.454	0	3589.938 mk
2019_05_08_16_37_29	52601.539	0	3589.157 mk
2019_05_08_16_37_29	52692.376	0	3592.062 mk
2019_05_08_16_37_30	52764.902	0	3586.571 mk
2019_05_08_16_37_31	52835.316	0	3587.436 mk
2019_05_08_16_37_31	52884.484	0	3588.844 mk
2019_05_08_16_37_32	52979.546	0	3583.528 mk
2019_05_08_16_37_33	53072.861	0	3588.504 mk
2019_05_08_16_37_33	53111.739	0	3582.838 mk
2019_05_08_16_37_34	53190.265	0	3586.043 mk
2019_05_08_16_37_35	53283.632	0	3588.422 mk
2019_05_08_16_37_35	53368.522	0	3581.361 mk
2019_05_08_16_37_36	53483.283	0	3577.861 mk
2019_05_08_16_37_37	53503.824	0	3578.178 mk
2019_05_08_16_37_38	53573.259	0	3581.596 mk
2019_05_08_16_37_38	53628.309	0	3580.622 mk
2019_05_08_16_37_39	53719.981	0	3578.481 mk
2019_05_08_16_37_40	53801.754	0	3581.033 mk
2019_05_08_16_37_40	53897.13	0	3576.451 mk
2019_05_08_16_37_41	53967.021	0	3578.632 mk
2019_05_08_16_37_42	54013.033	0	3577.437 mk
2019_05_08_16_37_42	54080.369	0	3576.294 mk
2019_05_08_16_37_43	54174.584	0	3577.601 mk
2019_05_08_16_37_44	54295.978	0	3574.182 mk
2019_05_08_16_37_44	54324.096	0	3570.506 mk
2019_05_08_16_37_45	54430.871	0	3575.997 mk
2019_05_08_16_37_46	54450.068	0	3572.901 mk
2019_05_08_16_37_46	54550.928	0	3568.704 mk
2019_05_08_16_37_47	54629.636	0	3568.975 mk
2019_05_08_16_37_48	54704.105	0	3568.444 mk
2019_05_08_16_37_48	54778.731	0	3568.531 mk
2019_05_08_16_37_49	54876.233	0	3569.797 mk
2019_05_08_16_37_50	54911.276	0	3566.858 mk
2019_05_08_16_37_51	55060.319	0	3570.131 mk
2019_05_08_16_37_51	55101.988	0	3565.855 mk
2019_05_08_16_37_52	55188.378	0	3565.383 mk
2019_05_08_16_37_53	55256.457	0	3563.481 mk
2019_05_08_16_37_53	55304.373	0	3565.570 mk
2019_05_08_16_37_54	55385.246	0	3566.416 mk
2019_05_08_16_37_55	55462.376	0	3566.907 mk
2019_05_08_16_37_55	55541.906	0	3563.646 mk
2019_05_08_16_37_56	55642.815	0	3559.093 mk
2019_05_08_16_37_57	55698.791	0	3560.434 mk
2019_05_08_16_37_57	55763.297	0	3562.917 mk
2019_05_08_16_37_58	55828.232	0	3556.620 mk
2019_05_08_16_37_59	55913.461	0	3558.552 mk
2019_05_08_16_38_09	57306.201	0	3552.483 mk
2019_05_08_16_38_10	57336.08	0	3549.317 mk
2019_05_08_16_38_11	57437.416	0	3552.150 mk
2019_05_08_16_38_11	57509.121	0	3545.461 mk
2019_05_08_16_38_12	57584.164	0	3546.430 mk
2019_05_08_16_38_13	57631.532	0	3547.700 mk
2019_05_08_16_38_14	57737.176	0	3547.390 mk
2019_05_08_16_38_14	57892.062	0	3547.337 mk
2019_05_08_16_38_15	57893.888	0	3548.678 mk
2019_05_08_16_38_16	57972.361	0	3544.895 mk
2019_05_08_16_38_16	58050.247	0	3548.727 mk
2019_05_08_16_38_17	58153.357	0	3547.258 mk
2019_05_08_16_38_18	58208.264	0	3542.195 mk
2019_05_08_16_38_18	58290.389	0	3543.900 mk
2019_05_08_16_38_19	58367.688	0	3545.972 mk
2019_05_08_16_38_20	58474.084	0	3543.607 mk
2019_05_08_16_38_20	58513.719	0	3542.328 mk
2019_05_08_16_38_21	58612.42	0	3540.227 mk
2019_05_08_16_38_22	58688.102	0	3543.363 mk
2019_05_08_16_38_22	58766.307	0	3535.778 mk
2019_05_08_16_38_23	58847.101	0	3539.875 mk
2019_05_08_16_38_24	58913.341	0	3539.973 mk
2019_05_08_16_38_24	58984.916	0	3535.188 mk
2019_05_08_16_38_25	59067.745	0	3534.059 mk
2019_05_08_16_38_26	59230.078	0	3540.509 mk
2019_05_08_16_38_26	59249.875	0	3536.930 mk
2019_05_08_16_38_27	59298.183	0	3535.216 mk
2019_05_08_16_38_28	59410.852	0	3530.892 mk
2019_05_08_16_38_55	63088.485	0	3512.746 mk
2019_05_08_16_38_55	63111.269	0	3506.237 mk
2019_05_08_16_38_56	63180.144	0	3509.034 mk
2019_05_08_16_38_57	63256.126	0	3512.803 mk
2019_05_08_16_38_57	63347.85	0	3506.182 mk
2019_05_08_16_38_58	63400.983	0	3504.243 mk
2019_05_08_16_38_59	63535.719	0	3502.948 mk
2019_05_08_16_38_59	63667.964	0	3508.995 mk
2019_05_08_16_39_00	63713.337	0	3511.297 mk
2019_05_08_16_39_01	63743.503	0	3505.800 mk
2019_05_08_16_39_01	63805.661	0	3495.858 mk
2019_05_08_16_39_02	63919.517	0	3506.019 mk
2019_05_08_16_39_03	64104.796	0	3506.148 mk
2019_05_08_16_39_03	64111.812	0	3503.031 mk
2019_05_08_16_39_04	64166.98	0	3501.755 mk
2019_05_08_16_39_05	64238.228	0	3494.805 mk
2019_05_08_16_39_06	64352.606	0	3500.919 mk
2019_05_08_16_39_06	64513.986	0	3501.297 mk
2019_05_08_16_39_07	64530.85	0	3496.782 mk
2019_05_08_16_39_08	64591.768	0	3502.331 mk
2019_05_08_16_39_08	64722.918	0	3503.980 mk
2019_05_08_16_39_09	64817.355	0	3495.614 mk
2019_05_08_16_39_10	64816.051	0	3502.996 mk
2019_05_08_16_39_10	64954.386	0	3491.674 mk
2019_05_08_16_39_11	65050.915	0	3491.491 mk
2019_05_08_16_39_46	70265.142	0	3461.684 mk
2019_05_08_16_39_47	70360.766	0	3470.817 mk
2019_05_08_16_39_48	70405.343	0	3462.698 mk
2019_05_08_16_39_48	70449.399	0	3458.133 mk
2019_05_08_16_39_49	70536.167	0	3462.977 mk
2019_05_08_16_39_50	70649.097	0	3461.415 mk
2019_05_08_16_39_50	70720.853	0	3463.376 mk
2019_05_08_16_39_51	70961.738	0	3461.373 mk
2019_05_08_16_39_52	70923.46	0	3457.356 mk
2019_05_08_16_39_53	70997.303	0	3460.314 mk
2019_05_08_16_39_53	71068.956	0	3455.752 mk
2019_05_08_16_39_54	71213.343	0	3454.678 mk
2019_05_08_16_39_55	71301.415	0	3456.094 mk
2019_05_08_16_39_55	71392.206	0	3458.610 mk
2019_05_08_16_39_56	71465.515	0	3455.570 mk
2019_05_08_16_39_57	71539.854	0	3454.587 mk
2019_05_08_16_39_57	71669.295	0	3458.056 mk
2019_05_08_16_39_58	71848.36	0	3454.954 mk
2019_05_08_16_39_59	71888.178	0	3449.884 mk
2019_05_08_16_39_59	71947.388	0	3453.973 mk
2019_05_08_16_40_00	72030.569	0	3452.028 mk
2019_05_08_16_40_01	72110.582	0	3446.082 mk
2019_05_08_16_40_02	72230.919	0	3445.924 mk
2019_05_08_16_40_02	72397.951	0	3451.332 mk
2019_05_08_16_40_03	72421.165	0	3453.796 mk
2019_05_08_16_40_04	72514.311	0	3451.745 mk
2019_05_08_16_40_30	76826.425	0	3421.843 mk
2019_05_08_16_40_31	76981.063	0	3418.176 mk
2019_05_08_16_40_32	77086.637	0	3428.290 mk
2019_05_08_16_40_33	77140.409	0	3419.367 mk
2019_05_08_16_40_35	77519.747	0	3423.682 mk
2019_05_08_16_40_36	77567.989	0	3416.871 mk
2019_05_08_16_40_36	77694.724	0	3417.548 mk
2019_05_08_16_40_37	77803.729	0	3414.347 mk
2019_05_08_16_40_38	77907.308	0	3414.240 mk
2019_05_08_16_40_38	78090.586	0	3425.007 mk
2019_05_08_16_40_39	78073.397	0	3415.272 mk
2019_05_08_16_40_40	78274.921	0	3413.983 mk
2019_05_08_16_40_40	78273.473	0	3419.745 mk
2019_05_08_16_40_41	78464.968	0	3416.119 mk
2019_05_08_16_40_42	78468.307	0	3407.369 mk
2019_05_08_16_40_43	78541.615	0	3412.739 mk
2019_05_08_16_40_43	78643.659	0	3412.779 mk
2019_05_08_16_40_44	78784.656	0	3413.820 mk
2019_05_08_16_40_45	78881.87	0	3409.202 mk
2019_05_08_16_40_45	78980.637	0	3416.164 mk
2019_05_08_16_40_46	79084.646	0	3408.991 mk
2019_05_08_16_40_47	79165.571	0	3418.700 mk
2019_05_08_16_40_47	79320.327	0	3409.929 mk
2019_05_08_16_40_48	79443.665	0	3404.257 mk
2019_05_08_16_40_49	79485.412	0	3411.516 mk
2019_05_08_16_40_49	79587.517	0	3405.862 mk
2019_05_08_16_40_50	79668.325	0	3403.243 mk
2019_05_08_16_40_51	79830.559	0	3406.034 mk
2019_05_08_16_40_51	79903.203	0	3401.598 mk
2019_05_08_16_40_52	80054.176	0	3406.930 mk
2019_05_08_16_40_53	80141.818	0	3405.361 mk
2019_05_08_16_40_54	80205.006	0	3409.503 mk
2019_05_08_16_40_54	80306.655	0	3404.384 mk
2019_05_08_16_40_55	80424.202	0	3407.052 mk
2019_05_08_16_40_56	80447.886	0	3397.679 mk
2019_05_08_16_40_56	80614.693	0	3403.612 mk
2019_05_08_16_40_57	80817.407	0	3403.961 mk
2019_05_08_16_40_58	80822.259	0	3397.723 mk
2019_05_08_16_40_58	80904.723	0	3395.458 mk
2019_05_08_16_40_59	81022.792	0	3398.769 mk
2019_05_08_16_41_00	81178.864	0	3395.284 mk
2019_05_08_16_41_00	81236.771	0	3396.234 mk
2019_05_08_16_41_01	81345.071	0	3395.858 mk
2019_05_08_16_41_02	81447.854	0	3394.850 mk
2019_05_08_16_41_02	81548.877	0	3396.836 mk
2019_05_08_16_41_03	81607.501	0	3403.139 mk
2019_05_08_16_41_04	81776.785	0	3394.661 mk
2019_05_08_16_41_05	81875.336	0	3395.405 mk
2019_05_08_16_41_05	81958.661	0	3390.774 mk
2019_05_08_16_41_06	82081.15	0	3394.085 mk
2019_05_08_16_41_07	82185.003	0	3390.456 mk
2019_05_08_16_41_07	82290.017	0	3392.646 mk
2019_05_08_16_41_08	82372.911	0	3391.214 mk
2019_05_08_16_41_09	82465.053	0	3395.718 mk
2019_05_08_16_41_09	82593.111	0	3394.119 mk
2019_05_08_16_41_10	82715.353	0	3394.329 mk
2019_05_08_16_41_11	82825.988	0	3389.385 mk
2019_05_08_16_41_11	82949.657	0	3391.571 mk
2019_05_08_16_41_12	83044.172	0	3387.585 mk
2019_05_08_16_41_13	83149.12	0	3385.126 mk
2019_05_08_16_41_13	83255.255	0	3385.660 mk
2019_05_08_16_41_14	83338.854	0	3386.243 mk
2019_05_08_16_41_15	83507.017	0	3392.200 mk
2019_05_08_16_41_16	83576.087	0	3395.029 mk
2019_05_08_16_41_16	83771.129	0	3387.301 mk
2019_05_08_16_41_17	83788.201	0	3380.208 mk
2019_05_08_16_41_18	83958.546	0	3376.477 mk
2019_05_08_16_41_18	83980.482	0	3379.078 mk
2019_05_08_16_41_19	84106.311	0	3383.734 mk
2019_05_08_16_41_20	84212.433	0	3387.058 mk
2019_05_08_16_41_20	84324.111	0	3385.175 mk
2019_05_08_16_41_21	84434.263	0	3379.258 mk
2019_05_08_16_41_22	84541.872	0	3384.046 mk
2019_05_08_16_41_22	84627.518	0	3379.492 mk
2019_05_08_16_41_23	84723.181	0	3381.490 mk
2019_05_08_16_41_24	84854.409	0	3380.894 mk
2019_05_08_16_41_24	84978.614	0	3380.728 mk
2019_05_08_16_41_25	85084.815	0	3379.836 mk
2019_05_08_16_41_26	85194.119	0	3380.687 mk
2019_05_08_16_41_26	85304.858	0	3380.434 mk
2019_05_08_16_41_27	85393.895	0	3373.197 mk
2019_05_08_16_41_28	85518.876	0	3377.626 mk
2019_05_08_16_41_29	85694.812	0	3369.025 mk
2019_05_08_16_41_29	85741.424	0	3378.336 mk
2019_05_08_16_41_30	85850.989	0	3367.420 mk
2019_05_08_16_41_31	85959.341	0	3374.902 mk
2019_05_08_16_41_31	86048.84	0	3374.585 mk
2019_05_08_16_41_32	86146.981	0	3377.896 mk
2019_05_08_16_41_33	86287.273	0	3371.076 mk
2019_05_08_16_41_33	86415.514	0	3373.957 mk
2019_05_08_16_41_34	86513.524	0	3378.783 mk
2019_05_08_16_41_35	86623.259	0	3372.736 mk
2019_05_08_16_41_35	86737.885	0	3375.596 mk
2019_05_08_16_41_36	86850.293	0	3373.462 mk
2019_05_08_16_41_37	86961.528	0	3370.884 mk
2019_05_08_16_41_37	87047.92	0	3366.357 mk
2019_05_08_16_41_38	87141.822	0	3376.101 mk
2019_05_08_16_41_39	87318.736	0	3370.457 mk
2019_05_08_16_41_40	87530.889	0	3369.022 mk
2019_05_08_16_41_40	87509.566	0	3367.407 mk
2019_05_08_16_41_41	87603.037	0	3365.871 mk
2019_05_08_16_41_42	87794.141	0	3365.736 mk
2019_05_08_16_41_42	87863.85	0	3371.298 mk
2019_05_08_16_41_43	88069.038	0	3366.539 mk
2019_05_08_16_41_44	88087.291	0	3370.432 mk
2019_05_08_16_41_44	88202.321	0	3369.497 mk
2019_05_08_16_41_45	88312.864	0	3363.910 mk
2019_05_08_16_41_46	88407.679	0	3364.628 mk
2019_05_08_16_41_46	88515.432	0	3364.182 mk
2019_05_08_16_41_47	88645.225	0	3364.581 mk
2019_05_08_16_41_48	88757.685	0	3362.369 mk
2019_05_08_16_41_49	88872.481	0	3360.635 mk
2019_05_08_16_41_49	88985.919	0	3362.758 mk
2019_05_08_16_41_50	89046.121	0	3361.161 mk
2019_05_08_16_41_51	89265.687	0	3364.667 mk
2019_05_08_16_41_51	89291.901	0	3364.692 mk
2019_05_08_16_41_52	89535.172	0	3359.249 mk
2019_05_08_16_41_53	89595.035	0	3356.915 mk
2019_05_08_16_41_53	89660.518	0	3357.236 mk
2019_05_08_16_41_54	89784.847	0	3357.544 mk
2019_05_08_16_41_55	89868.446	0	3358.114 mk
2019_05_08_16_41_55	89951.418	0	3358.048 mk
2019_05_08_16_41_56	90103.657	0	3362.777 mk
2019_05_08_16_41_57	90242.206	0	3361.306 mk
2019_05_08_16_41_58	90366.783	0	3357.609 mk
2019_05_08_16_41_58	90479.27	0	3359.913 mk
